stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1779,1779,Mcintyre / 200 Block,,  43.402874, -80.480326,,,0,,1
1780,1780,Mcintyre / Trillium,,  43.403454, -80.485039,,,0,,1
1781,1781,Trillium / Washburn,,  43.401052, -80.485479,,,0,,1
1782,1782,Trillium / Natural Area,,  43.398938, -80.482113,,,0,,1
1783,1783,Trillium / 600 Block,,  43.398935, -80.477371,,,0,,1
1784,1784,Trillium / Mcbrine,,  43.399792, -80.473808,,,0,,1
1785,1785,Trillium / Strasburg,,  43.400974, -80.468499,,,0,,1
1786,1786,Trillium / Shoemaker,,  43.401602, -80.466172,,,0,,1
1787,1787,Trillium / Adam Ferrie,,  43.402246, -80.463326,,,0,,1
1788,1788,Trillium / Steckle,,  43.402693, -80.460642,,,0,,1
1789,1789,Trillium / Trillium Park,,  43.399859, -80.459260,,,0,,1
1790,1790,End Of Groff,,  43.398732, -80.460752,,,0,,1
1791,1791,Trillium / Groff,,  43.399200, -80.458858,,,0,,1
1792,1792,Trillium / Steckle,,  43.402212, -80.459795,,,0,,1
1793,1793,Trillium / Adam Ferrie,,  43.402548, -80.462397,,,0,,1
1794,1794,Trillium / Shoemaker,,  43.401720, -80.466245,,,0,,1
1795,1795,Trillium / Strasburg,,  43.401029, -80.468647,,,0,,1
1796,1796,Trillium / Mcbrine,,  43.399996, -80.473262,,,0,,1
1797,1797,Trillium / 600 Block,,  43.399326, -80.476207,,,0,,1
1798,1798,Trillium / 800 Block,,  43.399047, -80.482149,,,0,,1
1799,1799,Trillium / Washburn,,  43.401485, -80.485648,,,0,,1
1800,1800,Mcintyre / Trillium,,  43.403288, -80.484262,,,0,,1
1801,1801,Mcintyre / 200 Block,,  43.402747, -80.480043,,,0,,1
1802,1802,Mcintyre / Mcbrine,,  43.403057, -80.476867,,,0,,1
1803,1803,Mcintyre / Strasburg,,  43.404466, -80.474063,,,0,,1
1804,1804,Strasburg / Mcintyre,,  43.404175, -80.473436,,,0,,1
1805,1805,Strasburg / Trillium,,  43.401749, -80.468579,,,0,,1
1806,1806,Strasburg / Battler,,  43.398637, -80.467544,,,0,,1
1807,1807,Huron Heights S.S.,,  43.394623, -80.467950,,,0,place_HHS,1
1808,1808,Strasburg / Huron,,  43.392592, -80.466782,,,0,,1
1809,1809,Battler / Old Huron,,  43.395961, -80.461443,,,0,,1
1810,1810,Old Huron / Maxwell,,  43.397206, -80.457937,,,0,,1
1811,1811,Biehn / Carlyle,,  43.396014, -80.455503,,,0,,1
1812,1812,Biehn / Maxwell,,  43.394394, -80.455555,,,0,,1
1820,1820,Black Walnut / Biehn,,  43.393131, -80.455158,,,0,,1
1821,1821,Black Walnut,,  43.392519, -80.453361,,,0,,1
1822,1822,Black Walnut / Pioneer,,  43.391354, -80.450680,,,0,,1
1823,1823,Bechtel / Doon Village,,  43.391950, -80.439932,,,0,,1
1824,1824,Pioneer / Old Carriage,,  43.393894, -80.434234,,,0,,1
1825,1825,Old Carriage,,  43.392085, -80.432597,,,0,,1
1826,1826,100 Old Carriage,,  43.391303, -80.431098,,,0,,1
1827,1827,Old Carriage / Homer Watson,,  43.390945, -80.427854,,,0,,1
1828,1828,Old Carriage / Homer Watson,,  43.391018, -80.428051,,,0,,1
1829,1829,119 Old Carriage,,  43.391493, -80.431281,,,0,,1
1830,1830,Old Carriage / Pioneer,,  43.393691, -80.433310,,,0,,1
1831,1831,Bechtel / Doon Village,,  43.391827, -80.440427,,,0,,1
1832,1832,Black Walnut / Pioneer,,  43.391510, -80.451185,,,0,,1
1833,1833,Black Walnut / Carlyle,,  43.392791, -80.453581,,,0,,1
1834,1834,Black Walnut / Biehn,,  43.393249, -80.455269,,,0,,1
1835,1835,Biehn / Carlyle,,  43.395473, -80.455372,,,0,,1
1836,1836,Biehn / Old Huron,,  43.397159, -80.455629,,,0,,1
1837,1837,Old Huron / Maxwell,,  43.397260, -80.458134,,,0,,1
1838,1838,Old Huron / Battler,,  43.395921, -80.460579,,,0,,1
1839,1839,Huron / Strasburg,,  43.392641, -80.465720,,,0,,1
1840,1840,Huron Heights S.S.,,  43.394875, -80.467849,,,0,place_HHS,1
1841,1841,Strasburg / Battler,,  43.398699, -80.467297,,,0,,1
1842,1842,Strasburg / Trillium,,  43.400944, -80.467870,,,0,,1
1843,1843,Strasburg / 1400 Block,,  43.402653, -80.469423,,,0,,1
1844,1844,Strasburg / Mcintyre,,  43.404554, -80.473618,,,0,,1
1845,1845,Strasburg / Shoemaker,,  43.405981, -80.474384,,,0,,1
1846,1846,Bleams / Century Hill,,  43.408893, -80.465614,,,0,,1
1847,1847,Bleams / Homer Watson,,  43.410343, -80.459895,,,0,,1
1848,1848,Bleams / Otonabee,,  43.412208, -80.452406,,,0,,1
1849,1849,Bleams / Manitou,,  43.412539, -80.450106,,,0,,1
1850,1850,Manitou / Webster,,  43.416368, -80.450652,,,0,,1
1851,1851,Fairway / Food Basics,,  43.419480, -80.451735,,,0,,1
1852,1852,589 Fairway,,  43.419979, -80.448729,,,0,,1
1853,1853,Fairway / Wilson,,  43.420522, -80.445623,,,0,,1
1854,1854,Fairway / Wilson,,  43.420867, -80.444335,,,0,,1
1855,1855,500 Fairway,,  43.420377, -80.447354,,,0,,1
1856,1856,Fairway / Food Basics,,  43.419677, -80.451486,,,0,,1
1857,1857,Manitou / Fairway,,  43.418271, -80.453080,,,0,,1
1858,1858,Manitou / Cress,,  43.416178, -80.450664,,,0,,1
1860,1860,Manitou / Bleams,,  43.413065, -80.449510,,,0,,1
1861,1861,Bleams / Otonabee,,  43.412290, -80.452640,,,0,,1
1862,1862,Bleams / Homer Watson,,  43.410478, -80.459919,,,0,,1
1863,1863,Bleams / Century Hill,,  43.408781, -80.466702,,,0,,1
1864,1864,Strasburg / Bleams,,  43.407640, -80.475024,,,0,,1
1865,1865,Strasburg / Old Country,,  43.411049, -80.476069,,,0,,1
1866,1866,Thaler / 150S Block,,  43.434146, -80.431117,,,0,,1
1869,1869,Kinzie / Walker,,  43.433093, -80.436625,,,0,,1
1870,1870,Weber / Kinzie,,  43.432476, -80.439312,,,0,,1
1871,1871,Weber / Fergus,,  43.433670, -80.442192,,,0,,1
1872,1872,Weber / Arlington,,  43.433645, -80.444564,,,0,,1
1873,1873,Weber / Franklin,,  43.434506, -80.447510,,,0,,1
1874,1874,Weber / Euler,,  43.435603, -80.450984,,,0,,1
1875,1875,Weber / Wilfred,,  43.436279, -80.453054,,,0,,1
1876,1876,Weber / Ross,,  43.437125, -80.454739,,,0,,1
1877,1877,Montgomery / Weber,,  43.437738, -80.458750,,,0,,1
1878,1878,King / Montgomery,,  43.437502, -80.460247,,,0,,1
1880,1880,King / Rockway Centre,,  43.439836, -80.466293,,,0,,1
1881,1881,King / Sydney,,  43.441157, -80.469717,,,0,,1
1882,1882,King / Ottawa,,  43.442123, -80.472069,,,0,,1
1883,1883,King / Borden,,  43.442777, -80.473497,,,0,,1
1884,1884,King / Stirling,,  43.444179, -80.476735,,,0,,1
1885,1885,King / Pandora,,  43.445188, -80.478765,,,0,,1
1886,1886,King / Cameron,,  43.446079, -80.480636,,,0,,1
1887,1887,King / Cedar,,  43.447344, -80.483579,,,0,,1
1888,1888,King / Frederick,,  43.449135, -80.487370,,,0,,1
1889,1889,King / Queen,,  43.449708, -80.488700,,,0,,1
1890,1890,King / Ontario,,  43.450437, -80.490610,,,0,,1
1891,1891,King / College,,  43.451504, -80.493728,,,0,,1
1892,1892,King / Francis,,  43.452289, -80.496119,,,0,,1
1893,1893,King / Victoria,,  43.452855, -80.497931,,,0,,1
1896,1896,King / Wellington,,  43.454544, -80.503257,,,0,,1
1897,1897,King / Agnes,,  43.455072, -80.504801,,,0,,1
1898,1898,King / Central Fresh Market,,  43.455989, -80.507723,,,0,,1
1900,1900,Grand River Hospital,,  43.457081, -80.511110,,,0,place_GRH,1
1901,1901,King / Victoria,,  43.452610, -80.497623,,,0,,1
1902,1902,King / Union,,  43.458468, -80.515351,,,0,,1
1903,1903,Victoria / Margaret,,  43.456228, -80.489186,,,0,,1
1904,1904,King / Allen,,  43.460277, -80.518880,,,0,,1
1907,1907,King / Waterloo Public Square,,  43.464678, -80.522063,,,0,place_KWW,1
1909,1909,King / Bridgeport,,  43.467892, -80.523002,,,0,,1
1910,1910,King / Elgin,,  43.470100, -80.523579,,,0,,1
1911,1911,King / Marshall,,  43.472470, -80.524054,,,0,,1
1912,1912,Victoria / Margaret,,  43.456550, -80.488844,,,0,,1
1913,1913,King / University,,  43.476039, -80.524793,,,0,place_KUN,1
1914,1914,King / Hickory,,  43.477724, -80.525163,,,0,,1
1915,1915,King / Columbia,,  43.481798, -80.526009,,,0,,1
1916,1916,King / Weber,,  43.484988, -80.526677,,,0,,1
1917,1917,King / Blue Springs,,  43.487476, -80.527263,,,0,,1
1918,1918,Manulife,,  43.491207, -80.528026,,,0,,1
1919,1919,King / Hwy 85 Ramp,,  43.494394, -80.528656,,,0,,1
1920,1920,Northfield / Wissler,,  43.505207, -80.525554,,,0,,1
1921,1921,Victoria / Weber,,  43.454957, -80.493641,,,0,,1
1923,1923,Victoria / Lancaster,,  43.458590, -80.482151,,,0,,1
1924,1924,Victoria / Lancaster,,  43.458805, -80.482176,,,0,,1
1925,1925,Bridge / Eastbridge,,  43.503574, -80.509199,,,0,,1
1926,1926,Eastbridge / Cabot,,  43.504478, -80.505342,,,0,,1
1927,1927,Eastbridge / Bonavista,,  43.506124, -80.501931,,,0,,1
1928,1928,Eastbridge / Bonavista,,  43.508594, -80.500488,,,0,,1
1929,1929,Eastbridge / New Bedford,,  43.510620, -80.500484,,,0,,1
1930,1930,Victoria / Weber,,  43.454622, -80.494106,,,0,,1
1931,1931,University / Lexington,,  43.504291, -80.496639,,,0,,1
1932,1932,Lackner / Keewatin,,  43.464899, -80.436915,,,0,,1
1933,1933,Lackner / Keewatin,,  43.464871, -80.436652,,,0,,1
1935,1935,Victoria / Frederick,,  43.466295, -80.457952,,,0,,1
1936,1936,Victoria / River,,  43.464277, -80.464003,,,0,,1
1939,1939,Ottawa / Weber,,  43.444239, -80.466672,,,0,,1
1940,1940,Ottawa / Franklin,,  43.448606, -80.451334,,,0,,1
1941,1941,Bridge / Bridle,,  43.485339, -80.488595,,,0,,1
1942,1942,Bridge / Woolwich,,  43.482763, -80.484761,,,0,,1
1943,1943,Lancaster / Jones,,  43.481594, -80.483139,,,0,,1
1944,1944,Lancaster / General,,  43.479277, -80.484531,,,0,,1
1945,1945,Lancaster / Lang,,  43.478062, -80.484505,,,0,,1
1946,1946,Bridgeport / Lancaster,,  43.476507, -80.485124,,,0,,1
1947,1947,Bridgeport / Mackie,,  43.475544, -80.487333,,,0,,1
1948,1948,Bridgeport / Lang,,  43.474945, -80.490280,,,0,,1
1949,1949,Bridgeport / Goldbeck,,  43.472560, -80.498720,,,0,,1
1950,1950,Bridgeport / Bluevale,,  43.472508, -80.501156,,,0,,1
1951,1951,Bridgeport / Margaret,,  43.472352, -80.504595,,,0,,1
1952,1952,Bridgeport / Ellis,,  43.471637, -80.508025,,,0,,1
1953,1953,Ottawa / Franklin,,  43.448716, -80.450302,,,0,,1
1954,1954,Bridgeport / Weber,,  43.469833, -80.513653,,,0,,1
1955,1955,Bridgeport / Devitt,,  43.469165, -80.515241,,,0,,1
1956,1956,Bridgeport / Peppler,,  43.468114, -80.520256,,,0,place_KWS,1
1957,1957,King / Bridgeport,,  43.467332, -80.523081,,,0,,1
1959,1959,King / William,,  43.461682, -80.521531,,,0,,1
1960,1960,Caroline / Willis Way,,  43.462148, -80.523192,,,0,,1
1961,1961,Erb / Father David Bauer,,  43.464131, -80.525999,,,0,,1
1962,1962,Erb / Wells,,  43.463213, -80.528132,,,0,,1
1963,1963,Erb / Avondale,,  43.462258, -80.530328,,,0,,1
1964,1964,Erb / Beverley,,  43.461152, -80.532908,,,0,,1
1965,1965,Erb / Dietz,,  43.460171, -80.535153,,,0,,1
1966,1966,Erb / Westmount,,  43.459047, -80.537757,,,0,,1
1967,1967,Erb / Mcdougall,,  43.457446, -80.540501,,,0,,1
1968,1968,Erb / Mulberry,,  43.456508, -80.542362,,,0,,1
1969,1969,Erb / Amos,,  43.455364, -80.546096,,,0,,1
1970,1970,Erb / Culpepper,,  43.454629, -80.547543,,,0,,1
1971,1971,Erb / Churchill,,  43.453374, -80.551137,,,0,,1
1972,1972,Fischer-Hallman / Erb,,  43.452906, -80.553686,,,0,,1
1974,1974,Keats Way / Sandford Fleming,,  43.455992, -80.562204,,,0,,1
1975,1975,Keats Way / Sandford Fleming,,  43.456956, -80.564905,,,0,,1
1976,1976,Keats Way / Leighland,,  43.457636, -80.568324,,,0,,1
1977,1977,Keats Way / Beechwood,,  43.456692, -80.571037,,,0,,1
1978,1978,Keats Way / Erbsville,,  43.455908, -80.573280,,,0,,1
1979,1979,Erbsville / Path To Lausanne,,  43.453269, -80.572059,,,0,,1
1980,1980,Erbsville / Brandenburg,,  43.451329, -80.572188,,,0,,1
1981,1981,Erbsville / Chablis,,  43.450035, -80.572765,,,0,,1
1982,1982,Queen / Woodside,,  43.441701, -80.497316,,,0,,1
1983,1983,Erb / Erbsville Crt,,  43.448019, -80.566044,,,0,,1
1984,1984,Erb / Gateview,,  43.450834, -80.557832,,,0,,1
1985,1985,Gateview / Westvale,,  43.450049, -80.557613,,,0,,1
1986,1986,Westvale / Heather Hill,,  43.448493, -80.558367,,,0,,1
1988,1988,Westvale / Edenvalley,,  43.445863, -80.560152,,,0,,1
1989,1989,Victoria / Natchez,,  43.469229, -80.448953,,,0,,1
1990,1990,Old Zeller / Zeller,,  43.454120, -80.411792,,,0,,1
1991,1991,Old Zeller / Eden Oak,,  43.452806, -80.407750,,,0,,1
1992,1992,Fischer-Hallman / Thorndale,,  43.448678, -80.550034,,,0,,1
1993,1993,Old Zeller / Pebblecreek,,  43.451058, -80.406680,,,0,,1
1994,1994,Erb / Fischer-Hallman,,  43.452597, -80.552836,,,0,,1
1995,1995,Erb / Roosevelt,,  43.453844, -80.549328,,,0,,1
1996,1996,Erb / Culpepper,,  43.454538, -80.547321,,,0,,1
1997,1997,Erb / Amos,,  43.455232, -80.545313,,,0,,1
1998,1998,Erb / Mcdougall,,  43.456551, -80.541867,,,0,,1
1999,1999,Erb / Westmount,,  43.459482, -80.536283,,,0,,1
2000,2000,Erb / Dietz,,  43.460687, -80.533603,,,0,,1
2001,2001,Erb / Roslin,,  43.461481, -80.531731,,,0,,1
2002,2002,Erb / Avondale,,  43.462480, -80.529448,,,0,,1
2003,2003,Erb / Euclid,,  43.463193, -80.527786,,,0,,1
2004,2004,Erb / Father David Bauer,,  43.463913, -80.526100,,,0,,1
2006,2006,Erb / Hughes,,  43.465198, -80.521812,,,0,,1
2007,2007,Erb / Willow,,  43.465728, -80.518124,,,0,place_KWW,1
2008,2008,Old Zeller / Fairway,,  43.448364, -80.404791,,,0,,1
2009,2009,Erb / Devitt,,  43.467336, -80.514027,,,0,,1
2010,2010,Erb / Weber,,  43.468649, -80.510436,,,0,,1
2011,2011,Erb / Ellis,,  43.470027, -80.506320,,,0,,1
2012,2012,Erb / Cardinal,,  43.470758, -80.502444,,,0,,1
2013,2013,Erb / Terrystone,,  43.471671, -80.499173,,,0,,1
2014,2014,Bridgeport / Leander,,  43.474933, -80.489539,,,0,,1
2015,2015,Bridgeport / Mackie,,  43.475293, -80.487594,,,0,,1
2016,2016,Bridgeport / Lancaster,,  43.476202, -80.485448,,,0,,1
2017,2017,Oldfield / Edenbridge,,  43.449248, -80.428804,,,0,,1
2018,2018,Zeller / Susan,,  43.452656, -80.420612,,,0,,1
2019,2019,Zeller / Wild Meadow,,  43.453234, -80.417438,,,0,,1
2020,2020,Lancaster / Bridgeport,,  43.477437, -80.484306,,,0,,1
2021,2021,Lancaster / General,,  43.479276, -80.484333,,,0,,1
2022,2022,Bridge / Woolwich,,  43.482788, -80.484403,,,0,,1
2023,2023,Bridge / Bridle Trail,,  43.485412, -80.488414,,,0,,1
2028,2028,Fairway / Pebblecreek,,  43.446700, -80.409043,,,0,,1
2031,2031,Fairway / Upper Mercer,,  43.446676, -80.408596,,,0,,1
2032,2032,Old Zeller / Fairway,,  43.448450, -80.404614,,,0,,1
2033,2033,Old Zeller / Watervale,,  43.451165, -80.406603,,,0,,1
2034,2034,Old Zeller / Eden Oak,,  43.453644, -80.408093,,,0,,1
2035,2035,University / Lexington,,  43.504588, -80.496587,,,0,,1
2036,2036,Old Zeller / Zeller,,  43.454047, -80.412095,,,0,,1
2037,2037,Zeller / Brookmead,,  43.453797, -80.415028,,,0,,1
2038,2038,Path To St. Luke,,  43.508658, -80.500673,,,0,,1
2039,2039,Eastbridge / Windjammer,,  43.505635, -80.503407,,,0,,1
2040,2040,Eastbridge / Mayflower,,  43.504566, -80.505927,,,0,,1
2041,2041,Eastbridge / Bridge,,  43.503875, -80.509290,,,0,,1
2042,2042,Zeller / Janet,,  43.452735, -80.420972,,,0,,1
2043,2043,Zeller / Lackner,,  43.450013, -80.423600,,,0,,1
2056,2056,Oldfield / Edenbridge,,  43.449321, -80.428683,,,0,,1
2067,2067,Frobisher / Davenport,,  43.505278, -80.529524,,,0,,1
2068,2068,Weber / Parkside,,  43.497600, -80.550463,,,0,,1
2069,2069,Northlake / Black Forest,,  43.502236, -80.556960,,,0,,1
2070,2070,Northlake / Fern,,  43.501212, -80.559899,,,0,,1
2071,2071,Northlake / Twinflower,,  43.498976, -80.564022,,,0,,1
2072,2072,Northlake / Burning Bush,,  43.497620, -80.567247,,,0,,1
2073,2073,Northlake / Conservation,,  43.495616, -80.566012,,,0,,1
2074,2074,Conservation / Westmount,,  43.494306, -80.569658,,,0,,1
2075,2075,Conservation / Coldstream,,  43.492774, -80.573985,,,0,,1
2076,2076,Activa / Grey Fox,,  43.413217, -80.508928,,,0,,1
2077,2077,Lake Louise / Rock Point,,  43.494614, -80.577225,,,0,,1
2078,2078,Lake Louise / Westmount,,  43.496630, -80.572078,,,0,,1
2079,2079,Conservation / Westmount,,  43.494590, -80.568431,,,0,,1
2080,2080,Northlake / Conservation,,  43.495905, -80.566097,,,0,,1
2081,2081,Northlake / Twinflower,,  43.498628, -80.564643,,,0,,1
2082,2082,Northlake / Monarch,,  43.500209, -80.561390,,,0,,1
2083,2083,Northlake / Black Forest,,  43.502189, -80.556490,,,0,,1
2084,2084,Weber / Parkside,,  43.497610, -80.550661,,,0,,1
2088,2088,Northfield / Wissler,,  43.505109, -80.525876,,,0,,1
2089,2089,King / Northfield,,  43.502142, -80.533604,,,0,,1
2090,2090,King / Northland,,  43.504821, -80.536777,,,0,,1
2091,2091,Farmers Market / Benjamin,,  43.510056, -80.555888,,,0,,1
2092,2092,King / Henry,,  43.532985, -80.554569,,,0,,1
2093,2093,King / Cedar,,  43.537853, -80.553778,,,0,,1
2094,2094,King / Front,,  43.540823, -80.553219,,,0,,1
2095,2095,King / Wyman,,  43.505030, -80.537344,,,0,,1
2097,2097,Beverly / Dundas,,  43.366432, -80.305464,,,0,,1
2098,2098,Beverly / 200S Block,,  43.368594, -80.304027,,,0,,1
2099,2099,Samuelson / Kimberley,,  43.370491, -80.303517,,,0,,1
2100,2100,Elmwood / Moscrip,,  43.371678, -80.307385,,,0,,1
2101,2101,Elmwood / Brock,,  43.373225, -80.310386,,,0,,1
2102,2102,Elmwood / Jarvis,,  43.374737, -80.313257,,,0,,1
2103,2103,Elmwood / Brooklyne,,  43.376513, -80.316644,,,0,,1
2104,2104,Avenue / Gail,,  43.378351, -80.310908,,,0,,1
2106,2106,Franklin / Winston,,  43.420719, -80.310586,,,0,,1
2107,2107,Franklin / Winston,,  43.420973, -80.310279,,,0,,1
2108,2108,Elgin / Avenue,,  43.378450, -80.306388,,,0,,1
2109,2109,Elgin / Winter,,  43.376762, -80.305704,,,0,,1
2110,2110,Elgin / Galt,,  43.373939, -80.303465,,,0,,1
2111,2111,Elgin / Bronson,,  43.372065, -80.302742,,,0,,1
2112,2112,Clyde / Mill Creek,,  43.370973, -80.299907,,,0,,1
2113,2113,Franklin / Clyde,,  43.370745, -80.295164,,,0,,1
2114,2114,470 Franklin,,  43.367680, -80.293021,,,0,,1
2116,2116,Hilltop / Franklin,,  43.364390, -80.292467,,,0,,1
2117,2117,Hilltop / Alison,,  43.363891, -80.294891,,,0,,1
2118,2118,Lauris / Linnwood,,  43.362743, -80.296990,,,0,,1
2119,2119,Dundas / Dundas Lane,,  43.362702, -80.300681,,,0,,1
2120,2120,Chalmers / Dundas,,  43.362294, -80.301599,,,0,,1
2121,2121,Chalmers / Mcnaughton,,  43.360867, -80.300998,,,0,,1
2122,2122,Mcnaughton / Lincoln,,  43.360276, -80.302918,,,0,,1
2123,2123,Mcnaughton / Oak,,  43.359968, -80.305649,,,0,,1
2124,2124,Mcnaughton / Shade,,  43.360646, -80.307579,,,0,,1
2125,2125,Main / Harris,,  43.358881, -80.310486,,,0,,1
2126,2126,Grand / Victoria,,  43.352114, -80.317165,,,0,,1
2127,2127,Crombie / Grand,,  43.350925, -80.317178,,,0,,1
2128,2128,Middleton / Francis,,  43.348247, -80.318096,,,0,,1
2129,2129,First / Caen,,  43.346889, -80.319777,,,0,,1
2130,2130,Stanley / Glenmorris,,  43.347442, -80.322066,,,0,,1
2131,2131,Stanley / Tait,,  43.346779, -80.325516,,,0,,1
2132,2132,Stanley / St. Andrews,,  43.346490, -80.328505,,,0,,1
2133,2133,St. Gregorys / Caledon,,  43.348200, -80.328350,,,0,,1
2134,2134,Woodside / Victoria,,  43.349502, -80.329323,,,0,,1
2135,2135,142 Woodside,,  43.350247, -80.331968,,,0,,1
2136,2136,Woodside / Cedar,,  43.350626, -80.333679,,,0,,1
2137,2137,Southgate / Day,,  43.352143, -80.334341,,,0,,1
2138,2138,Churchill / Dale,,  43.353337, -80.333772,,,0,,1
2139,2139,Hillcrest / Churchill,,  43.354031, -80.332259,,,0,,1
2140,2140,Hillcrest / Highland,,  43.356106, -80.332940,,,0,,1
2141,2141,Salisbury / Southgate,,  43.356541, -80.336600,,,0,,1
2142,2142,Salisbury / Murray,,  43.356781, -80.339115,,,0,,1
2143,2143,Kent / Salisbury,,  43.355220, -80.341748,,,0,,1
2144,2144,Kent / Hardcastle,,  43.353397, -80.340966,,,0,,1
2145,2145,Kent / Sim,,  43.352280, -80.340916,,,0,,1
2146,2146,Kent / Cedar,,  43.349877, -80.339486,,,0,,1
2147,2147,Cedar / Southwood,,  43.350157, -80.336583,,,0,,1
2148,2148,Cedar / Woodside,,  43.350567, -80.334271,,,0,,1
2149,2149,Woodside / Cedar,,  43.349981, -80.332698,,,0,,1
2150,2150,Woodside / Victoria,,  43.349241, -80.329338,,,0,,1
2151,2151,St. Gregorys / St. Andrews,,  43.347900, -80.327922,,,0,,1
2152,2152,Stanley / Borden,,  43.346307, -80.328050,,,0,,1
2153,2153,Stanley / Tait,,  43.346680, -80.325529,,,0,,1
2154,2154,Stanley / Glenmorris,,  43.347317, -80.322240,,,0,,1
2155,2155,First / Caen,,  43.346816, -80.319704,,,0,,1
2156,2156,Middleton / Francis,,  43.348580, -80.318056,,,0,,1
2157,2157,Crombie / Grand,,  43.350914, -80.316845,,,0,,1
2158,2158,Grand / Cedar,,  43.353024, -80.317290,,,0,,1
2159,2159,Ainslie / Veterans,,  43.354469, -80.313486,,,0,,1
2160,2160,Oak / Main,,  43.357258, -80.307185,,,0,,1
2161,2161,Rich / Lincoln,,  43.358562, -80.302469,,,0,,1
2162,2162,Pollock / Lincoln,,  43.357963, -80.301587,,,0,,1
2163,2163,Pollock / Chalmers,,  43.358404, -80.300126,,,0,,1
2164,2164,Pollock / Elgin,,  43.358885, -80.297788,,,0,,1
2165,2165,Elgin / Dundas,,  43.360841, -80.298123,,,0,,1
2166,2166,Elgin / Linnwood,,  43.362014, -80.298603,,,0,,1
2167,2167,Elgin / Manchester,,  43.365029, -80.299840,,,0,,1
2168,2168,Elgin / Marion,,  43.366555, -80.300439,,,0,,1
2169,2169,Alison / Elgin,,  43.368166, -80.300334,,,0,,1
2170,2170,Alison / Radford,,  43.368804, -80.297192,,,0,,1
2171,2171,Alison / Lauris,,  43.367024, -80.294793,,,0,,1
2172,2172,Alison / Hilltop,,  43.364425, -80.293762,,,0,,1
2173,2173,Hilltop / Franklin,,  43.364343, -80.292270,,,0,,1
2177,2177,Elgin / Elliott,,  43.354938, -80.295908,,,0,,1
2178,2178,Elgin / South,,  43.353702, -80.295404,,,0,,1
2179,2179,Elgin / Woolley,,  43.350661, -80.294201,,,0,,1
2180,2180,Elgin / Champlain,,  43.348186, -80.293235,,,0,,1
2181,2181,Champlain / Brierdale,,  43.347039, -80.296987,,,0,,1
2182,2182,Champlain / Christopher,,  43.346547, -80.299003,,,0,,1
2183,2183,Christopher / Foster,,  43.348447, -80.300425,,,0,,1
2184,2184,Christopher / Ballantyne,,  43.350423, -80.301205,,,0,,1
2185,2185,Christopher / Elliott,,  43.353953, -80.302620,,,0,,1
2186,2186,Main / Water,,  43.359035, -80.315075,,,0,,1
2187,2187,North Square / Grand,,  43.359222, -80.317838,,,0,,1
2188,2188,George / Blair,,  43.361497, -80.318725,,,0,,1
2189,2189,George / Hobson,,  43.363585, -80.318665,,,0,,1
2190,2190,George / James,,  43.366570, -80.320853,,,0,,1
2191,2191,Sunset / Saxony,,  43.368313, -80.324857,,,0,,1
2192,2192,Sunset / Bismark,,  43.370473, -80.326130,,,0,,1
2193,2193,Sunset / Blair Road P.S.,,  43.372579, -80.327563,,,0,,1
2194,2194,Sunset / Clearview,,  43.373749, -80.330525,,,0,,1
2195,2195,Clearview / Blair,,  43.372435, -80.333625,,,0,,1
2196,2196,Bismark / Blair,,  43.370987, -80.332394,,,0,,1
2197,2197,Blair / Kenmore,,  43.369499, -80.330411,,,0,,1
2198,2198,Blair / Sherwood,,  43.367757, -80.328282,,,0,,1
2199,2199,Blair / Grant,,  43.366723, -80.327047,,,0,,1
2200,2200,Blair / James,,  43.363899, -80.322993,,,0,,1
2201,2201,Blenheim / Lansdowne,,  43.361612, -80.321390,,,0,,1
2202,2202,Blenheim / Vair,,  43.361582, -80.325611,,,0,,1
2203,2203,Parkwood / Blenheim,,  43.359540, -80.332075,,,0,,1
2204,2204,Salisbury / Corwin,,  43.357218, -80.332286,,,0,,1
2205,2205,Hillcrest / Highland,,  43.356260, -80.333148,,,0,,1
2206,2206,Hillcrest / Churchill,,  43.353752, -80.332299,,,0,,1
2207,2207,Churchill / Westgate,,  43.353885, -80.330521,,,0,,1
2208,2208,Churchill / Laneway 131,,  43.354718, -80.326699,,,0,,1
2209,2209,Churchill / Barrie,,  43.354710, -80.325341,,,0,,1
2210,2210,Churchill / Lansdowne,,  43.354710, -80.321939,,,0,,1
2212,2212,Main / Mill,,  43.358817, -80.313276,,,0,,1
2213,2213,Main / Bruce,,  43.356919, -80.307683,,,0,,1
2214,2214,Main / Peck,,  43.356557, -80.304454,,,0,,1
2215,2215,Main / Lincoln,,  43.356241, -80.301286,,,0,,1
2216,2216,Main / Elgin,,  43.356564, -80.296667,,,0,,1
2218,2218,Franklin / Path To Elliott,,  43.353517, -80.288842,,,0,,1
2219,2219,Franklin / Morning Calm,,  43.351487, -80.289618,,,0,,1
2220,2220,Champlain / Champlain,,  43.348314, -80.287619,,,0,,1
2221,2221,Champlain / Carlos,,  43.349186, -80.284611,,,0,,1
2222,2222,Lisbon Pines / Champlain,,  43.349543, -80.281213,,,0,,1
2223,2223,Lisbon Pines / Santa Maria,,  43.346452, -80.280830,,,0,,1
2224,2224,Lisbon Pines / Myers,,  43.344855, -80.280269,,,0,,1
2225,2225,Gatehouse / Mcnichol,,  43.343164, -80.279167,,,0,,1
